"","M_HBV_unfiltered.logFC","M_HBV_unfiltered.gene_name","M_HBV_unfiltered.adj.P.Val","F_HBV_unfiltered.logFC","F_HBV_unfiltered.gene_name","F_HBV_unfiltered.adj.P.Val","residuals"
"1125",-2.18224378986059,"AC010336.2",4.33876718078814e-14,-2.35209275335772,"AC010336.2",0.000175251886839431,-0.266150065463911
"1129",6.02888124956621,"SPINK1",3.83887205561656e-14,3.35093566800266,"SPINK1",0.0927770533799151,3.41064791124956
"1130",-3.52436181339989,"CYP8B1",3.22869009164841e-14,-4.06840840168963,"CYP8B1",1.96212804686123e-05,-0.243670910556504
"1132",2.31081804300244,"SLCO1C1",5.10761772570007e-14,2.67611733342221,"SLCO1C1",1.96212804686123e-05,0.229114914748006
"1135",-2.44751123013131,"ETNPPL",3.31379539868637e-14,-2.77890727878097,"ETNPPL",5.20165226003982e-05,-0.192068565067044
"1136",-2.04229848182533,"SULT1B1",3.56190687683265e-14,-2.58600164149394,"SULT1B1",8.89138340656682e-06,0.0597700130481634
"1152",-1.61048834952739,"CMBL",4.28510987210016e-14,-2.52823216281277,"CMBL",6.21451645048962e-09,0.445649160748207
"1153",2.62073116487826,"IGSF3",5.83477910561858e-14,3.02433746944207,"IGSF3",3.89227385677353e-05,0.262167416286968
"1155",-2.61636439241914,"LINC01750",7.34934532425268e-14,-4.16340768495955,"LINC01750",3.03049608894127e-07,0.73985792798755
"1166",-5.75605921603951,"MT1H",8.09252852716624e-14,-5.78704905109374,"MT1H",0.000729753248947348,-1.10892258788912
"1167",-3.08789746791168,"PKP3",8.95483283078545e-14,-2.34072902794845,"PKP3",0.0151142498104387,-1.18083874103728
"1168",-2.66898105583151,"C6orf141",8.48979597622398e-14,-3.48341015710226,"C6orf141",3.66728009820845e-05,0.146593214919138
"1170",-4.56190602225087,"HEPN1",9.08898293844978e-14,-6.7268026844149,"HEPN1",4.72588109806119e-07,0.832403864915982
"1172",-2.10639031939257,"CDA",6.84977315684665e-14,-3.16907074675734,"CDA",5.87830657579467e-06,0.459260999919528
"1173",-2.78747184525749,"LINC02593",9.01956019900377e-14,-2.90642650723524,"LINC02593",0.000637630336023208,-0.430642014309418
"1180",-2.78129987788601,"LINC01702",9.05222317559476e-14,-4.1537282925123,"LINC01702",4.20840679751292e-06,0.567226613588845
"1189",-2.22523906688717,"OGDHL",6.77110768990804e-14,-2.70898448918838,"OGDHL",1.09783688861347e-05,-0.025390162492689
"1190",-2.348225733565,"DMRTA1",8.06033306210982e-14,-2.9411367238038,"DMRTA1",3.58297995396729e-05,0.0362012725523159
"1198",2.28286211449624,"CAPG",8.53327887694262e-14,2.88988319640596,"CAPG",9.17144740264291e-06,0.0311994023159948
"1201",-4.12794118166777,"C9",8.42978185125779e-14,-5.32196681212257,"C9",1.24076952657346e-06,0.149420858887066
"1203",-2.51848850990283,"SLC6A13",9.26222365032204e-14,-2.89390811364661,"SLC6A13",6.61873063834488e-05,-0.171611722607499
"1211",-1.45606856381834,"ALDH1B1",8.79481180303858e-14,-2.0977715313531,"ALDH1B1",2.57135330971842e-07,0.257821083313229
"1212",1.98016628159536,"PTP4A3",1.06382319952595e-13,2.87782802131804,"PTP4A3",4.66249373840818e-07,-0.261911679710741
"1214",-3.83583930889994,"CFTR",1.28551758574285e-13,-3.31240736168933,"CFTR",0.0103966099401198,-1.15622483805776
"1215",2.44370033590158,"B4GALNT1",1.34698068538952e-13,2.74178208748836,"B4GALNT1",9.24325595774644e-05,0.309788898406854
"1216",-2.45586554168135,"APOA5",9.22687953356828e-14,-3.20168325622728,"APOA5",2.13449967148829e-06,0.135715121366557
"1217",-3.46406757717616,"AL663070.1",1.50015788042043e-13,-4.03666168407951,"AL663070.1",6.92651504080799e-05,-0.208617649859519
"1220",-2.33285167378797,"AC092597.1",1.57073465740036e-13,-3.26820495620557,"AC092597.1",6.70054248044308e-07,0.311618633530254
"1222",3.11179051199989,"SULT1C2",1.21393715225811e-13,3.75543760693351,"SULT1C2",2.50760631262741e-05,0.171948380406938
"1230",2.91647265175764,"BMS1P8",1.70264461411429e-13,2.5276024014527,"BMS1P8",0.00310866263193948,0.952849817952404
"1232",-1.66522233028573,"FGF14-AS2",1.92504625087575e-13,-2.76480607439222,"FGF14-AS2",5.25385591843463e-08,0.579008840121192
"1233",-3.23144181952291,"TREH",1.86372617047334e-13,-3.20827373276342,"TREH",0.00077869906773063,-0.634621242887676
"1238",-2.05032344954146,"AGXT2",1.33170760364289e-13,-2.3862002645398,"AGXT2",7.06774354305628e-05,-0.107111745087826
"1244",1.62986288847181,"PODXL",1.50015788042043e-13,2.86631176479758,"PODXL",3.33932430033164e-09,-0.603058801859682
"1251",-2.28681969035794,"AQP9",1.74941358852698e-13,-3.04243265141634,"AQP9",1.04439705220127e-06,0.178145028704286
"1252",-2.10569499938373,"IYD",1.6162209397576e-13,-2.60618263554297,"IYD",2.94509877340474e-05,0.01241887010621
"1259",-2.11529250131997,"EPHB1",2.7068735269114e-13,-2.66933672806841,"EPHB1",1.90573881259411e-05,0.0530335168218434
"1261",1.84039853480654,"SORT1",1.89343626871376e-13,2.24993124960706,"SORT1",2.42160893861787e-05,0.0975446899182726
"1275",-2.94811736467327,"AC087164.2",2.75588490083358e-13,-3.86879133543055,"AC087164.2",2.49805485160687e-05,0.173863288309204
"1289",-3.01906791675326,"HAND2",3.63303265219835e-13,-3.4679793371872,"HAND2",0.000454180844090961,-0.215762282798924
"1305",-3.19455779152418,"TACSTD2",4.61161391060593e-13,-3.39418474239396,"TACSTD2",0.00371711294457876,-0.449924288152201
"1316",-1.87353494456984,"ACSM2A",4.02158403470503e-13,-2.04088357576599,"ACSM2A",0.000237891148569485,-0.204875406338822
"1325",1.71171583801571,"LINC00528",5.72958886381403e-13,2.27366327367987,"LINC00528",3.29941619533217e-06,-0.0500067115423891
"1327",-2.92480115167506,"SLC10A1",4.0658887164545e-13,-2.62963015863418,"SLC10A1",0.00207652834092333,-0.788044776721205
"1330",2.94523651165538,"NCAPD2P1",6.6586986427047e-13,4.7983751255181,"NCAPD2P1",3.43398943959692e-10,-0.82381765709399
"1338",-3.78960937962601,"DPT",6.35987963872988e-13,-3.41469700830169,"DPT",0.0104325008416945,-1.02866711614429
"1340",-3.10929921005536,"OXT",7.81913555451024e-13,-4.69994178114539,"OXT",1.02017986455465e-05,0.673507179841831
"1341",-1.83688026065449,"COLEC11",4.76561341172916e-13,-2.44446232142231,"COLEC11",2.03280460868682e-05,0.152654064297096
"1345",-3.64795191143714,"CYP2B7P",5.08789025408267e-13,-2.93073877949471,"CYP2B7P",0.0057002434360626,-1.27179203583257
"1347",1.45416566023754,"ANXA2",5.45097088267724e-13,2.22555524349458,"ANXA2",4.045350402154e-07,-0.269307466893351
"1363",-2.83456097958309,"SAMD11",8.72002347439105e-13,-2.75435799897676,"SAMD11",0.00271358583392873,-0.598636797605709
"1369",-3.18483010537682,"ANXA8L1",9.95748274001105e-13,-2.2744979779658,"ANXA8L1",0.0276904472742958,-1.33042993464839
"1370",1.89294680895263,"TMEM150B",8.91670588237301e-13,2.4773557030335,"TMEM150B",8.62821793558212e-06,-0.0307262038766436
"1372",-2.2301471356364,"CTH",6.26506583853331e-13,-2.60111464501787,"CTH",7.48638267546447e-05,-0.116062691373496
"1377",2.70161407096922,"CABYR",9.82167641797747e-13,2.75075083447288,"CABYR",0.000436726019789544,0.560571819954747
"1384",-1.44546817927163,"PPL",7.097636930001e-13,-2.11909795313987,"PPL",1.03872502306686e-05,0.285377541776106
"1386",-2.90922271972988,"UGT1A3",7.84868430800048e-13,-2.76892696401292,"UGT1A3",0.00266467647988625,-0.66171513897585
"1391",3.03858193402276,"AP000525.1",1.17272701803242e-12,2.66532618435397,"AP000525.1",0.0117112756080346,0.965458562985496
"1395",-3.08292186949719,"TAT",9.34972984678403e-13,-4.05772753855677,"TAT",2.12036233159848e-06,0.189276961559376
"1397",5.35583420963625,"CPLX2",1.29375149259227e-12,3.62909913091806,"CPLX2",0.0401453988287407,2.51644045889183
"1398",-1.6383155927661,"AC104964.3",1.1892085400891e-12,-2.07791238752076,"AC104964.3",2.55199089707957e-05,0.0597845743439373
"1427",1.80908156523525,"COL4A2",1.0292042386496e-12,2.38728110584364,"COL4A2",1.34809360576683e-05,-0.042975517683655
"1434",-1.9927466298672,"AC021146.9",1.85537197983184e-12,-2.90270008459777,"AC021146.9",2.32008451689362e-07,0.361120420999169
"1436",-2.14554156755571,"AL354872.2",1.70453949029298e-12,-2.71324167700534,"AL354872.2",6.61873063834488e-05,0.0576921142768767
"1437",-2.7001094057089,"CFHR3",1.23566454742472e-12,-3.15823598358704,"CFHR3",3.8471153511863e-05,-0.143072520033004
"1440",-2.47409059466901,"AC007344.1",1.89746650952287e-12,-2.9404015877488,"AC007344.1",0.000176548187146574,-0.0902480757859641
"1454",1.87481029326714,"HIST1H4H",2.20121660323398e-12,2.1453953406629,"HIST1H4H",0.000166184329327235,0.215070184788725
"1455",1.96251496674226,"SNX25P1",2.43659598603621e-12,2.14691785942453,"SNX25P1",0.000288421164987074,0.301564343864427
"1460",-3.21699166358655,"C7",1.56795723073045e-12,-2.19262592954101,"C7",0.0232476993579299,-1.42768579318843
"1461",-1.99854618260509,"ENO3",1.51271004221077e-12,-2.08517657206308,"ENO3",0.000568887699822431,-0.294670454490409
"1463",-3.5585992351809,"HAPLN4",2.31260163774514e-12,-4.91463593596918,"HAPLN4",5.96296524328332e-05,0.394904798932424
"1464",3.35125587457864,"HOTTIP",2.59281570927121e-12,2.98857800873455,"HOTTIP",0.00372573232943952,1.02112352742081
"1478",-3.31016611987712,"FAM99B",2.52443729133765e-12,-4.2697537683829,"FAM99B",5.0681198076304e-05,0.130609158791883
"1486",-1.72383855481608,"PPP1R3B",2.02297355088551e-12,-2.58962720818095,"PPP1R3B",3.92615535444304e-07,0.381112532240368
"1498",-2.84384396896366,"AL138749.1",3.83227797936384e-12,-4.54558785433428,"AL138749.1",2.02325173852217e-07,0.81623969611696
"1502",-2.31926700323346,"FETUB",2.38036971354327e-12,-2.49207605849159,"FETUB",0.000383301576216415,-0.291876255238018
"1504",-2.73397011407598,"DRD1",3.94886065202655e-12,-3.17340012050528,"DRD1",0.000180996872285419,-0.164876624201246
"1514",-3.18116477489427,"DCN",2.80739871275661e-12,-2.71251719431085,"DCN",0.00397849013883927,-0.978507110090774
"1516",-2.73245903058559,"SLC28A1",2.9733324520576e-12,-3.57121616695188,"SLC28A1",7.63618286257503e-05,0.152927476281362
"1524",1.84956707930351,"TNFRSF4",4.65899410228882e-12,2.4782206796622,"TNFRSF4",1.20919285382398e-05,-0.0747936535661266
"1527",1.88265010323493,"COL4A1",3.30706423018584e-12,2.81579083904767,"COL4A1",2.44931756576278e-06,-0.310103735222785
"1532",-3.26521874796322,"FAM163B",5.5261749552122e-12,-3.39468815052062,"FAM163B",0.00129017264078706,-0.520184998103997
"1543",-1.47857569889778,"AL359715.2",5.43773428167462e-12,-2.14721630555264,"AL359715.2",3.62952302622109e-06,0.27462618047219
"1549",3.49844382110004,"PITX1",6.41817478373703e-12,3.54470182376368,"PITX1",0.000600723676042154,0.726152137113154
"1567",-1.8371903180829,"AL080248.1",6.90403899295718e-12,-2.76162649606203,"AL080248.1",3.50275921902355e-06,0.404512853687965
"1570",2.4605632326506,"TREM2",6.88945822637842e-12,3.42953328894091,"TREM2",9.00489290145786e-06,-0.220160995304678
"1572",-1.71189258960984,"AC009509.4",7.9457959241192e-12,-2.33509215004049,"AC009509.4",2.79219166057212e-05,0.190684404725483
"1573",-4.09751190456438,"AVPR1A",6.24581534847405e-12,-3.44881896676978,"AVPR1A",0.00448047521009954,-1.3094401743707
"1576",2.40448581271857,"THSD8",7.36822561731684e-12,3.19472628484817,"THSD8",2.40294781325496e-05,-0.0895495765164577
"1582",2.86095937843197,"C1QL1",8.2309448176785e-12,3.79319520620306,"C1QL1",3.34846387414029e-06,-0.10890282171785
"1583",2.88508128157976,"SFRP4",7.70057972630221e-12,3.65762311474954,"SFRP4",6.65848302723462e-05,0.0230088657003305
"1584",-1.68953578871052,"FMO3",6.12499545598577e-12,-2.72468947405368,"FMO3",3.67166640512338e-08,0.522799733781026
"1591",-2.78064810532491,"GCNT1P3",1.00953395544029e-11,-3.06144427794779,"GCNT1P3",0.000410253484306992,-0.300567744831742
"1597",-1.73599655548104,"SEC14L2",6.24126151825165e-12,-2.24583680024579,"SEC14L2",1.83171920770537e-05,0.0956158708801476
"1601",-2.1232446925894,"GBP7",6.55260878148448e-12,-3.22475675789335,"GBP7",9.60726223261839e-06,0.486681101379504
"1606",-2.70260724912729,"LRCOL1",9.75902576399023e-12,-4.47030921423477,"LRCOL1",1.84193201526707e-05,0.897624360198356
"1611",-2.17376458132849,"AC113368.1",1.18464607953631e-11,-2.06635677291527,"AC113368.1",0.00226832639517011,-0.484851977765517
"1613",-1.98949760192305,"LINC02499",7.1123843560314e-12,-2.67292250074882,"LINC02499",3.78733704239644e-05,0.181679369239553
"1621",-2.85503935425181,"ADCY1",9.2849863516091e-12,-3.44900303953333,"ADCY1",0.000118704488298302,-0.0668212726722383
"1627",-2.52560939865718,"CCND2P1",1.15916090238891e-11,-3.55009699946476,"CCND2P1",4.30338846968229e-05,0.342985816705744
"1629",-2.52313467086213,"AP002414.2",1.42550334922241e-11,-2.24323078543056,"AP002414.2",0.00551448381911144,-0.693594217956005
"1633",-2.41864727287795,"B3GAT1",1.22735490515596e-11,-3.56326416928863,"B3GAT1",9.41059174646862e-06,0.460416810963359
"1647",-2.9298586879926,"AC119424.1",1.73692263298696e-11,-3.21818044447333,"AC119424.1",0.000629069758780241,-0.325161546891985
"1649",-2.68766979858165,"FAM9B",1.64167942528484e-11,-2.16604716607133,"FAM9B",0.012348931583032,-0.919496000056539
"1651",-2.60480304932619,"LINC01595",1.59937648179016e-11,-2.69871126515487,"LINC01595",0.00221973551584702,-0.413122113651975
"1652",-1.55253473057348,"RF00017",1.82095133717094e-11,-2.2777092005475,"RF00017",7.83136463482223e-06,0.304418598298449
"1666",2.55113380793705,"EPPK1",1.48016120815958e-11,2.97098715923787,"EPPK1",7.99846952931364e-05,0.234987479966879
"1669",-3.60023078255337,"RAB25",1.9635005841369e-11,-2.80725800635205,"RAB25",0.0351802494211498,-1.32224720382441
"1671",-3.38890945544535,"GCGR",1.26712154270569e-11,-3.62843448206361,"GCGR",0.000723209754627693,-0.458030179557252
"1688",-2.83156478326279,"AP006285.2",2.36685710150827e-11,-3.78468868206461,"AP006285.2",3.01962130355716e-05,0.223548074396263
"1692",3.51349174739493,"UPK3A",2.35823216885344e-11,2.86517547320283,"UPK3A",0.0190951000936251,1.2814734924575
"1699",-2.65398261995866,"PROM1",2.22210185645866e-11,-2.02358211788202,"PROM1",0.0288970733211871,-0.999079013297937
"1701",1.9801345380543,"ASB16",2.53586803058979e-11,2.23187759380693,"ASB16",0.000110885968931556,0.251634677405149
"1703",-2.16279643055472,"MIR7152",2.67151096589918e-11,-3.04552623974984,"MIR7152",1.27768976526136e-05,0.304627918771481
"1705",-3.51116308966586,"KRT19",2.38999997456244e-11,-2.62393561682977,"KRT19",0.0488709686808234,-1.37893429429004
"1711",-1.33606185493849,"PRSS53",2.24264264920264e-11,-2.0663566181691,"PRSS53",8.17081541188871e-06,0.352850625589897
"1727",-2.63638954194442,"SLC1A2",2.048352361269e-11,-2.71933075121721,"SLC1A2",0.00117627779732691,-0.42831459825132
"1729",-2.5961223679292,"VNN1",2.16820989745819e-11,-2.60467452070578,"VNN1",0.00152281067485983,-0.479207560659314
"1736",-2.43497481775734,"AC138623.1",3.91939761112901e-11,-2.98656805940586,"AC138623.1",0.000181378987725933,-0.0144265582820594
"1737",2.38205425366621,"HOXD1",3.99991447210479e-11,2.18286819497705,"HOXD1",0.00601864482586395,0.69252046981396
"1746",-2.43175010293548,"PRSS8",3.10662334366245e-11,-3.74058754022984,"PRSS8",0.000170056270754702,0.588299103248685
"1752",-2.24602851550356,"HRG",3.51098538035921e-11,-2.24571452968871,"HRG",0.00187795765980644,-0.414513303228464
"1753",-2.26530540873211,"GMNC",3.99823166603666e-11,-3.02661843239259,"GMNC",0.000125566754122119,0.18708584304272
"1759",1.65673998374013,"TMEM132A",3.83470457050743e-11,2.22722385350763,"TMEM132A",2.39843882647496e-05,-0.0680598110803252
"1760",-1.68780184608957,"AC004832.5",4.44115678061815e-11,-2.13023101593001,"AC004832.5",0.000117252952686352,0.0518954787326001
"1763",-1.45719527941411,"AL031055.1",4.63693196134624e-11,-2.26439210481125,"AL031055.1",3.95989658070829e-06,0.389169978851777
"1767",-2.39215841917495,"TEX26",4.8901381238027e-11,-3.35740960507372,"TEX26",5.0681198076304e-05,0.32323614515166
"1769",-3.17054347071532,"PRSS22",4.65856150607725e-11,-2.558374812761,"PRSS22",0.0327271675136962,-1.09044033668617
"1791",2.70966363169019,"CPXM1",5.74229582683419e-11,3.88410318363169,"CPXM1",1.243874363187e-05,-0.332477096956398
"1803",4.53690637892745,"MAGEA1",6.92615816338018e-11,3.87701627027089,"MAGEA1",0.0104783211521111,1.50040026765759
"1818",-1.9599092112975,"AL157373.2",7.610067918232e-11,-2.22467650494592,"AL157373.2",0.00106199799599669,-0.1451207760765
"1825",-2.58687037079456,"HPD",5.84576039737754e-11,-2.7499846502821,"HPD",0.000775636783991921,-0.354423322696893
"1829",1.63346204326483,"SYPL1P2",8.5217069627507e-11,2.50236771025446,"SYPL1P2",1.8251878563909e-06,-0.310097354982058
"1844",-2.39257191922395,"GSTA7P",8.8564844495059e-11,-2.03294198298454,"GSTA7P",0.0134461624513049,-0.730226531372247
"1847",-4.13223796802373,"CYP1A1",7.97360217615976e-11,-4.34618497402681,"CYP1A1",0.00142211126141425,-0.630694259218738
"1850",2.35016260341357,"LINC02009",9.67934631978902e-11,2.80770062917897,"LINC02009",9.47720027409273e-05,0.163841076850581
"1859",-1.98822669713467,"PDK4",6.28543473282598e-11,-2.63439384694637,"PDK4",3.21288733608474e-05,0.152317160404997
"1865",-1.90564476502511,"SLC13A5",7.25992154763655e-11,-2.17609435125758,"SLC13A5",0.000237794816098296,-0.129482715288858
"1876",2.89828465502802,"CCL25",1.22109012625059e-10,2.9832229645375,"CCL25",0.00215794256933649,0.572409961879728
"1879",3.11094026002562,"AL365181.3",1.07838225677476e-10,3.71402786303797,"AL365181.3",0.000359702558177451,0.204021920588833
"1882",1.38130772732864,"RBP7",9.99381854341717e-11,2.10653411669299,"RBP7",2.53685784563425e-06,-0.247534849782591
"1884",4.36632791388783,"AKR1B10",8.48406419779221e-11,4.13577127908476,"AKR1B10",0.0046263722294899,1.12409253872672
"1889",-2.08731033079821,"AC005077.1",1.36998652214282e-10,-2.18154174376499,"AC005077.1",0.00191867485517955,-0.306817203353304
"1890",-2.06107614423929,"ATF5",8.64790734144539e-11,-2.88303575076155,"ATF5",2.32575395626385e-05,0.277156314881079
"1907",2.48627652101458,"TRIM31",1.19506532881504e-10,3.96048804525222,"TRIM31",1.3130663024108e-07,-0.616595790860723
"1909",-2.7457472548682,"MT1CP",1.61296452308063e-10,-2.39539134624425,"MT1CP",0.011979763671461,-0.795227964439366
"1911",1.20919522198777,"PDGFB",1.0813164358459e-10,2.12913843151037,"PDGFB",2.47854195130135e-08,-0.437619447990234
"1915",3.07988235819747,"COCH",1.44123572119016e-10,3.11583180587595,"COCH",0.001742405870786,0.648573882572504
"1917",-3.14085754223975,"AC087392.1",1.66459202456665e-10,-3.16585570529782,"AC087392.1",0.00522421480907088,-0.577762417359902
"1923",-2.04330390304936,"OTC",1.05230021289036e-10,-2.03421942656376,"OTC",0.00296749495233535,-0.379942853593964
"1926",-2.87718233602505,"LINC01831",1.78910349566195e-10,-2.44760542131971,"LINC01831",0.00980466893936244,-0.885149015474527
"1928",-1.89236528110501,"ADAMTSL2",1.14603001196405e-10,-2.04701523208968,"ADAMTSL2",0.00389533660246898,-0.218830625102594
"1946",-2.46702781888179,"MTND4P20",1.79153102148525e-10,-2.10829373803913,"MTND4P20",0.00200117051738348,-0.744772243508091
"1950",-2.16650308334072,"CFHR4",1.33301447466637e-10,-2.52180904044601,"CFHR4",0.000690811187228598,-0.115472427778601
"1961",-2.083178120492,"OAT",1.5259425457302e-10,-2.21639508212664,"OAT",0.00150695679609646,-0.274974025525485
"2001",-1.74429712706303,"RBP1",2.22077404025151e-10,-2.07025221295082,"RBP1",0.00121258918962356,-0.0522873621553551
"2002",-1.90061156127603,"AC091675.1",4.03985936673684e-10,-2.40786180233925,"AC091675.1",0.000215217940627553,0.0598226589722227
"2003",-4.11425158620595,"KRT16P2",4.03854417340857e-10,-2.72358865631598,"KRT16P2",0.0818012970754016,-1.90279129478295
"2016",-2.47729458533565,"NNMT",2.62329425173057e-10,-3.4331089474656,"NNMT",8.80421331100934e-06,0.29828652401176
"2044",1.73214927475538,"KCNJ11",5.22935345015925e-10,2.14032745625979,"KCNJ11",0.000404944165494923,0.0764385071292136
"2066",2.76455569556837,"WNK4",5.90556955125618e-10,2.62006883950579,"WNK4",0.00496271953350103,0.727415242442412
"2091",-1.95025782658716,"AASS",4.14197928157016e-10,-2.45008480752546,"AASS",0.000280529695588464,0.0437467883601335
"2102",-1.99975258685349,"UGT2B15",5.00483959493782e-10,-2.77889846003987,"UGT2B15",1.23582120687606e-05,0.255683066662968
"2104",1.42148989401181,"SLC45A4",6.13081816839329e-10,2.67751659852457,"SLC45A4",8.16819529858792e-09,-0.6613257529174
"2109",2.50496133172238,"FAP",7.13764492331942e-10,4.51348552782884,"FAP",4.01021705244217e-07,-1.03758465273501
"2110",2.47700899441116,"ACTG2",7.61687960585469e-10,2.68011237599642,"ACTG2",0.000876611137571067,0.392129513467849
"2125",-2.32982680195232,"AC012313.7",9.94337948496762e-10,-2.28353422763271,"AC012313.7",0.00673909632080654,-0.468242148106702
"2126",-2.25113389785043,"IGFBP1",6.37528333011968e-10,-2.39306734977907,"IGFBP1",0.00221974447219349,-0.302462355545426
"2135",-1.40675999451987,"KRTCAP3",8.17084991499525e-10,-2.07110549984267,"KRTCAP3",0.000177862295458109,0.285928196227572
"2139",1.34626748734179,"SNX22",8.05149263588905e-10,2.14750243573761,"SNX22",9.40549259982055e-08,-0.315147916701554
"2141",-2.83546653781825,"MT1A",8.78616875387012e-10,-3.69507020678599,"MT1A",0.00157486841358375,0.148393040398436
"2162",-2.27803879287335,"AKR1C8P",9.04055016080111e-10,-3.05365986517436,"AKR1C8P",0.00095550307509782,0.195852386907744
"2174",1.42412053457841,"ZNF300",1.08960265316282e-09,2.23617663493037,"ZNF300",6.0003660645035e-07,-0.307797379965882
"2176",-2.32494966896805,"GUCA2B",1.36925631958696e-09,-2.30977814544816,"GUCA2B",0.00729127596485394,-0.442499170173016
"2179",3.1881119437928,"CLGN",1.18557483802363e-09,2.47478486377659,"CLGN",0.012654964824682,1.2664829372625
"2187",-1.97004876235311,"SNORA28",1.4874289377937e-09,-2.25843919528905,"SNORA28",0.00192874116080563,-0.128416505004296
"2192",1.79682215748809,"INPP5J",1.53061325889385e-09,2.85361134557014,"INPP5J",3.45726225882242e-06,-0.426001765419503
"2195",-1.665047371617,"APCS",1.14972507989708e-09,-2.26846989344692,"APCS",2.94869801570113e-05,0.184560028542743
"2196",-2.9262720894098,"POU6F2-AS1",1.69207552127827e-09,-3.92415900649925,"POU6F2-AS1",0.000463117378839923,0.239729934461499
"2207",3.72607284883974,"PGC",1.84726844732663e-09,3.37403350122726,"PGC",0.0126613900379333,1.08947503422343
"2208",2.5502366468859,"OR2I1P",1.39772738520916e-09,3.8331539172998,"OR2I1P",1.05828700565595e-06,-0.451395667619036
"2216",2.3754443270624,"HOXD4",2.00882692229771e-09,2.70806005539127,"HOXD4",0.00169345245598359,0.268344385399401
"2220",-4.51381614526725,"KRT16P1",2.09395885562333e-09,-3.5180166722261,"KRT16P1",0.0471491146915839,-1.67072714962333
"2225",2.46521678753066,"TRAM1L1",2.05098970290046e-09,2.86978545097574,"TRAM1L1",0.000679831015281687,0.229533261191826
"2241",1.6173869152887,"PDGFA",1.44606163512774e-09,2.2842188114199,"PDGFA",0.000112393141437009,-0.152728063151017
"2247",4.06937133551805,"LINC01667",2.40077575811448e-09,3.57071845292104,"LINC01667",0.0160495046857859,1.27639451778241
"2265",-1.59571050686685,"ABCB4",1.56273090863062e-09,-2.20119423719705,"ABCB4",5.1875478513864e-05,0.200407798331865
"2285",-5.78220052562176,"LINC01488",2.61957140043167e-09,-2.94279065410948,"LINC01488",0.178945525641219,-3.39645852326196
"2288",-2.50079133146632,"LINC01018",1.80504795445763e-09,-4.21529300812968,"LINC01018",0.000515104749038573,0.896683637117044
"2289",1.32248308488565,"SNHG4",2.32620455641568e-09,2.25092305201917,"SNHG4",5.3463191720787e-07,-0.42115931586905
"2321",2.59836693145933,"AL731684.1",3.9547656359761e-09,3.68574496067672,"AL731684.1",3.31279740670092e-05,-0.286064420343244
"2371",3.07359284264226,"HOXA10",5.22495674660423e-09,3.08075992729794,"HOXA10",0.00579037706782625,0.670169090084927
"2376",1.78453639107722,"CD200",4.23913880859997e-09,3.22924551392463,"CD200",3.30763692364145e-07,-0.736944324223368
"2384",-2.26492185946144,"DSG1",4.0410592654066e-09,-2.91798013870883,"DSG1",0.000704467538391668,0.101093958297972
"2387",1.7660967793556,"MIR4664",5.84315415727359e-09,2.20193813731384,"MIR4664",0.000233751774478281,0.0614009887179332
"2404",1.90542221287553,"OR2B6",6.60509789602099e-09,2.5082830172262,"OR2B6",0.000263622295978423,-0.0428402894950821
"2417",-1.98197240837438,"RN7SKP296",6.92961956377914e-09,-2.04687599221408,"RN7SKP296",0.00565693708371227,-0.308548458314402
"2425",-1.65835850265951,"AL513190.1",7.13575767491925e-09,-2.42769050441335,"AL513190.1",8.54553937173533e-05,0.317840994173428
"2426",1.60858441341081,"GJA5",5.48521233479311e-09,3.04779946736652,"GJA5",2.09510015543848e-08,-0.768633349201471
"2434",-1.55266783864509,"DHODH",3.93983247944343e-09,-2.09313431820133,"DHODH",0.000370131599300927,0.15753488295567
"2447",-1.54247427933848,"PALM3",4.44836941175217e-09,-2.52413815536328,"PALM3",9.52107182727694e-05,0.510408193893352
"2452",1.79157909357907,"TOB2P1",8.74100628908814e-09,2.41931149122586,"TOB2P1",0.000144220347900829,-0.0859445016096605
"2455",-2.79657974109019,"DNMT3L",8.21671546793707e-09,-2.5463534647645,"DNMT3L",0.0124673407690246,-0.726034462909461
"2467",-2.27009253584961,"UGT2B27P",7.14101688779078e-09,-2.69927332849223,"UGT2B27P",0.00147491033058702,-0.0779647184814507
"2489",-1.94202934872246,"TMEM100",8.82138794276707e-09,-2.43416974582332,"TMEM100",0.00229286996677404,0.0393216215909614
"2495",-1.19050095142031,"AL354707.1",8.34412509016544e-09,-2.001134565638,"AL354707.1",6.64506319394396e-05,0.446555200149623
"2537",3.33749741146806,"LCN2",9.26445599173099e-09,3.06927622748665,"LCN2",0.0284133793312482,0.943204044906942
"2548",2.24348813848725,"HIST1H2BH",1.53053265881317e-08,2.04721041418382,"HIST1H2BH",0.0280771340053981,0.661812268233061
"2551",-1.6622910919906,"AC137723.1",1.33688257123465e-08,-2.2256754601834,"AC137723.1",0.000723367622900843,0.153291586119104
"2557",1.83069363328412,"AC009005.1",1.55075873543213e-08,2.80803924025507,"AC009005.1",1.50040736467279e-05,-0.355897113989806
"2569",-1.70061865738904,"PRR18",1.52509470669993e-08,-3.0238969972283,"PRR18",1.24689972095055e-05,0.749608853263856
"2586",2.4542949958451,"HKDC1",1.21014265530852e-08,2.43330971519554,"HKDC1",0.00618681773073796,0.565641783006577
"2595",2.22853392437769,"KCNE5",2.05611001308535e-08,2.89135750457072,"KCNE5",0.000910857887066758,-0.0243009712314879
